2197	9
3817	19
2198	9,19
2199	19
3818	9
4438	9
4439	19
3819	5
2200	12,18
2201	12,18
2202	9
3820	9,16
2203	9
2204	19
2205	9
2206	9
2207	9,16
2208	9,7
2209	9
2210	9
2211	9
2212	5
2213	9,33
2214	12,18
3821	9
2215	19
2216	9,19,7
3822	19
3823	19
2217	25
2218	9
2219	9
3824	9,7
2220	25
2221	9,17
2222	9
2223	25
3825	19
2224	9
2225	9
2226	9
3826	9
2227	9,5
2228	5
2229	12,18,19
2230	9
2231	12,18
3827	9,19
2232	25,10
2233	9
2234	16,17
2235	9,19
2236	9,19
4440	25
4626	9,16,17,7
2237	3
2238	19
4441	9
2239	25,7
4442	9,5
3828	9
2240	9
2241	25,10
2242	25,7
2243	9,7
2244	9
2245	19
3829	16,17
3830	25
2246	25
2247	18
2248	9
2249	12,16
4443	9,7
4444	9
4726	18
2250	9
2251	9,7
2252	9
4445	19
2253	9,19
2254	25
3831	12
3832	9
3833	9
3834	19
2255	9
3835	25
2256	28
2257	9,19
2258	9
3836	9
2259	9,16
4446	9
2260	9
2261	9
2262	9
2263	9
2264	9
2265	9
2266	25,10,7
2267	16
2268	9,19
2269	19
3837	9
2270	9
3838	9,16
2271	9,19
2272	9
3839	25
2273	9
2274	12,18
3840	9
2275	17
2276	25
2277	9
4447	19
3841	19
2278	33
2279	10
4448	12,18,19
2280	25,10
2281	12,19
2282	9
2283	9
2284	9
3842	9
3843	33
2285	9
3844	9,12,18
2286	9,16,17
2287	9,16
2288	9,19,7
2289	25,10
2290	33
2291	9
2292	16,17
2293	9,16
2294	12
2295	9,7
2296	19
4449	9
3845	16
4450	25
2297	10
2298	33
4627	12,18
2299	9
2300	10
2301	9
2302	33
2303	18
2304	9,16
3846	17
2305	25
4727	9
2306	12
2307	33
4451	18,19
2308	9,16
2309	9
2310	12,18
2311	25
3847	25
2312	9
2313	19
2314	9,7
2315	12,18
2316	23
2317	19
2318	19
2319	9
2320	5,19
3848	12,18
2321	9,7
2322	9
2323	16,17
2324	9,16
3849	12,18
3850	9
2325	16
2326	9
3851	19
2327	9
4452	9
2328	9,19
3852	25
3853	19
2329	9,7
2330	9,7
4453	9
2331	9,7
2332	12,18
2333	9
2334	16,17
2335	12,18
2336	19
2337	9
2338	18
2339	12,18
4628	9,19
3854	5
2340	12,18
3855	25
4454	5
2341	25
2342	25
2343	25
3856	19
2344	12
3857	9
2345	9
2346	5
3858	25
2347	25
2348	9
2349	19
2350	9
2351	9
2352	9
2353	9
3859	25
3860	25
3861	19
3862	19
3863	9
2354	9,7
2355	33
2356	9
2357	9
2358	10
4742	12,18
2359	25
3864	9
2360	16
2361	9
2362	10
2363	9,33
2364	10
2365	19
2366	9
2367	25,7
4455	33
2368	19
3865	9
2369	9,16
2370	9
3866	9
2371	9,7
2372	7
3867	9,7
3868	9
2373	9,7
2374	9
2375	9
2376	9
2377	19
2378	12,18,19
2379	9
2380	5
2381	9
2382	12,18
2383	19
2384	9,19
2385	12,18
3869	9
2386	9
2387	9
2388	25
2389	9,16
3870	9,17,7
2390	9
2391	9
2392	9,7
2393	25,7
2394	9
2395	9,19,7
3871	9,19,7
3872	16
2396	9,33
3873	25
2397	25
2398	9
2399	25
2400	25
3874	9,7
2401	9
2402	9
2403	9
2404	19
2405	18
2406	19
2407	9
2408	25
2409	7
3875	9
3876	9,17
2410	9
2411	9,16,7
2412	9
3877	16,17
2413	12,18
3878	9,5,25,16
2414	19,16,17
2415	9
3879	9,7
2416	19
3880	9,7
2417	25
2418	9,25
3881	9
2419	14
3882	19
3883	19
4629	5
2420	25
2421	25
2422	9,25
4456	19,7
2423	19
2424	25
3884	9,33
2425	25
3885	9,16,7
2426	9
2427	9
3886	7
2428	9
4457	12,18,19
2429	9
2430	7
2431	7
2432	19
2433	9
2434	9,19,7
3887	5
4743	12,18
2435	19
2436	33,19
2437	9
3888	9,7
2438	5
2439	19
2440	18
2441	9
2442	9
3889	9,19
2443	9,17
3890	25,10
2444	19
4458	19
3891	16,17
2445	9
2446	25
2447	18,19
2448	9,17
3892	7
2449	9,12,19,17
3893	9,16
3894	9,7
2450	9
2451	25
2452	19,7
2453	9
4688	9,7
2454	12,18
2455	9,5,19
2456	9,16
2457	33
3895	5
2458	5
2459	19
2460	9
4630	19
2461	5
2462	25
4728	5
2463	16,17
2464	9,25
2465	12,19
2466	25
2467	19
3896	9
3897	25
2468	9
3898	9,19
4459	25
2469	12,18
2470	9
3899	9
2471	9
2472	9
2473	9
2474	9,33
3900	9
2475	9
2476	9,19
3901	19
2477	18,19
2478	9
2479	16,17
2480	10
2481	19
2482	18,19
2483	9
2484	5
2485	25
3902	25
2486	9
2487	19
2488	12,18
2489	25,10
2490	9
2491	9
2492	9
2493	9,33
2494	19
2495	9,33
2496	9,16,17
2497	9
2498	9
3903	9,7
2499	9,7
2500	12
2501	9
2502	5
2503	9
2504	33
2505	9
2506	9,19,7
2507	19
2508	25
2509	9
3904	25
3905	19
2510	5
2511	25
2512	25
2513	5
2514	9
3906	25
2515	9
4460	19
2516	5
2517	5
2518	9
2519	9
2520	19
2521	12,18
2522	9,19
2523	9
4729	16,17
2524	9,16
3907	7
3908	19
2525	9
2526	9,33
4461	10
2527	9
2528	19
2529	9
2530	9
2531	12,18
4631	19
3909	25
3910	5
2532	12,18
3911	25,10
2533	25
2534	19
2535	5
2536	9
2537	18,19
2538	25
2539	18
4462	9
2540	9,19
2541	9,7
3912	25
2542	25
4689	12,18
2543	10
2544	9
2545	9
2546	9
4463	25
3913	19
2547	9
2548	25
2549	25
2550	12,18,19
2551	16,17
2552	25
2553	12,18
2554	25
2555	9
2556	9,25
3914	5
3915	9
2557	9,25,16
2558	9,7
2559	19
3916	9
2560	9
3917	9
4464	18
2561	19
3918	35
3919	25
2562	9
2563	25
4632	25
3920	9,7
4465	16,17
2564	9,7
2565	19
3921	16,17
2566	25
3922	25
2567	27
2568	9
3923	9,16,17
2569	5,19
2570	9
2571	10
2572	9,12,18,7
4730	19
3924	5
4633	9,16
3925	9
2573	9
2574	19
2575	5
2576	33
2577	9,7
3926	18
2578	5
2579	18
3927	19
4690	25
2580	9
2581	25
3928	19
4691	16,17
2582	9
4762	19
2583	12,18
2584	9
2585	9,16
2586	9,5,7
3929	18,19
2587	25
3930	19,7
2588	25
2589	9
3931	5
3932	9
4771	9,5,7
2590	9
2591	9
3933	9
2592	9
2593	9,7
2594	9
2595	25,10
2596	9,7
4466	9
2597	9,19
3934	33
2598	9
2599	9
3935	9
2600	25
3936	25
2601	9
2602	9,16
2603	12
2604	19,7
2605	12,18
2606	16
2607	9
2608	9,19
2609	25,10
2610	16,17
2611	9
2612	19
2613	9,5,7
2614	9
2615	12,18
2616	16,17
3937	12,18
4634	33
2617	12,18
3938	9,7
2618	19
2619	25,7
2620	9
2621	9
2622	19
2623	9
3939	19,7
2624	9
2625	19
2626	25
2627	9
2628	9,16
3940	9
2629	25
2630	9
3941	19
2631	25
4692	12,18
4467	9
2632	9
2633	9,19
3942	9
2634	9
2635	9
2636	9
2637	9
3943	33,19
2638	9,16
3944	9
2639	9,25
2640	9,19
3945	10
3946	25
4468	9
3947	33
4469	9
2641	10
2642	33
2643	25
2644	9
2645	12,18
2646	9
2647	9
3948	16,17
2648	9,16
2649	9
3949	9
4470	12,18
2650	9
4471	9
3950	5
2651	25
2652	17,7
2653	25
3951	9
2654	19
2655	12,18
2656	9
2657	9
2658	9
3952	9
4472	25
4473	25
3953	9
3954	9,3,17
2659	9
3955	25
3956	9
2660	25
2661	9,19
2662	9
2663	25
2664	9
2665	9
4474	9
2666	19
4475	12,18
2667	9
2668	9
2669	25
3957	19
2670	18
4635	9
2671	33
4476	18,19
3958	19
2672	19
2673	9
2674	5
2675	16,17
3959	16,17
2676	12,18
2677	16,17
2678	25
2679	9,19
2680	19
2681	33
2682	9
4477	9
2683	25
2684	19
3960	9
2685	9,16
3961	33,19
2686	9,7
2687	19,16
4478	18
3962	9
2688	25
2689	10
2690	19
2691	9
2692	19
2693	19
2694	9
2695	9
2696	9,25
2697	9,7
2698	9,7
2699	9
2700	18
2701	9
2702	9
3963	25
4636	18
2703	9
4479	25
2704	25
2705	25
2706	9
2707	18
2708	16,17
2709	12,18
2710	25,16,7
2711	9
3964	9,7
2712	16,17
4480	9
2713	18
2714	12,18
2715	9
2716	19
3965	25
3966	16
3967	19
3968	7
2717	25
2718	9
2719	25
2720	25
4693	19
2721	25
2722	10
3969	18
4637	16,17
2723	25
3970	16
3971	19
3972	12,18
4481	25
4482	19
2724	19
2725	9
2726	25
2727	18
3973	17
3974	9
2728	9,16
3975	18
2729	9
3976	19
3977	25
2730	25
2731	9
3978	19
2732	19
2733	25
2734	16,17
2735	9
2736	9,19
4694	9
4483	25
3979	16
3980	12,18,19
2737	18
2738	9
2739	33
4484	25
2740	9,16
2741	9
2742	18
4695	16
2743	9
4485	25
2744	19
2745	19,7
2746	9,16
2747	9
2748	19
2749	16,17
3981	18
2750	25
3982	16
2751	10
2752	16
3983	12,18
2753	9
2754	25,10
2755	25
2756	18
3984	25
3985	9,5,7
3986	19
2757	7
2758	9
4486	19
4638	9
4487	9
3987	9
2759	9
2760	25
4744	9
3988	25
3989	27
2761	9
3990	9,17
4696	12,18
2762	9,7
2763	12
4488	9,5
4639	9,16,17
2764	5
3991	9
3992	9,7
3993	12,19,7
3994	9,19
2765	25,10
3995	25
2766	9,33
2767	19
2768	25
4697	10
3996	9
2769	9
4489	18
3997	9,33
2770	25
2771	16,17
2772	9
2773	9,7
3998	9
2774	9
2775	18
2776	9
3999	9,17,7
4490	16
4000	9,33
2777	9
2778	9,18
4001	19
2779	10
2780	9
2781	25
4002	12,18
2782	9
4491	9
4492	19,17,7
4640	19
2783	9
2784	19,7
4003	9
2785	9,19
2786	9
2787	12,18
4004	9
2788	12,18
2789	16,17
2790	18,19
2791	25
4005	9
4006	16
4641	19
2792	19
2793	25,10
4007	9
4493	5
2794	25
4494	19
2795	16
2796	9
2797	9
4495	19
4008	9
4009	19
2798	25
4010	25
2799	33
4011	19
4012	9
4013	9,19
4014	9
2800	9,7
4015	9,19,7
2801	9,18,7
4016	9
2802	19
2803	9
2804	33
4017	9
4018	19
2805	12,16
4019	9
2806	16
2807	9
4020	9
2808	9,7
2809	9,16
4496	25
2810	9
4021	5,17,7
2811	5,27
4022	25,19
4023	9,7
2812	9
2813	9
4024	25,10
4025	9,7
4026	19
2814	25,10
4027	9
2815	9,19
4028	9
4497	19
4029	9,7
4030	9
4031	9
4032	25
2816	18
2817	9
2818	25
2819	9
4498	9,16,17
4499	9
4033	25
4034	9,19,7
2820	9
4035	9
2821	9
2822	9
2823	9,19
4500	9
2824	19
4036	9
2825	25,10
4037	19
2826	9
2827	25
2828	25
4038	5
4039	9,7
2829	25
2830	19
4040	5
4501	5
2831	5,19
2832	9
4041	9,7
2833	9
2834	19
2835	5,7
2836	19
2837	19
2838	19
2839	9,17
4042	18
4043	19
2840	9
2841	9,19,17
4044	19
2842	16,17
4045	25
4046	25
4502	25
4047	12,18
2843	9
4503	9
2844	9
2845	9
2846	9
2847	9
2848	9
2849	9
2850	9
2851	9,25
4642	9
2852	25
2853	9
2854	9,33
2855	9,19
2856	9
2857	19
4048	18
4504	9
2858	18
2859	33
4049	19
4050	19
2860	9,7
4051	9
4505	5
2861	9
4052	9,19,7
2862	16,17
2863	12,18
2864	9
4053	9
4054	9
2865	9
2866	9
2867	25
2868	9,7
2869	16,17
2870	9
2871	19
2872	9
4055	9,19
4056	12,18
2873	9
2874	19
4506	9
4057	19
4507	9,33
4058	19
2875	9
2876	19
4059	25
2877	9
4698	12,18
4060	18,19
2878	9
4508	25
4509	9
2879	9
4643	16,17
4061	25
2880	25
2881	9
2882	9,16,17
4062	12,18
4731	33
4063	9
2883	18,19
4064	19
4065	25
4066	18
2884	9
4067	25
2885	19
4068	9,16
4069	19
2886	9
2887	9
4070	9
4071	25
2888	9
4072	12,18
2889	9
2890	18
2891	9
2892	25
2893	9
4699	16,17
4073	33
4644	19
2894	33
2895	19
2896	12,18
4510	10
2897	33
4074	25
2898	9,33
2899	9
4075	16,17
2900	12
2901	10
2902	9
2903	12,18
2904	12,18,19
2905	9
4511	10
2906	25
4076	25
2907	9
2908	9
4077	25
4078	9
4079	19
2909	9
2910	19
4080	25
2911	9
2912	9
4081	9
2913	9
2914	9
2915	9,12,17
2916	12,18
2917	10
2918	9
2919	25
4082	25
4083	16
2920	9
2921	10
2922	33
4645	25
4084	5
2923	25
2924	9,7
4085	9,16
2925	9
2926	9,33
2927	18
4086	9,17
2928	19
2929	9
2930	9
2931	5
2932	25
4646	9,33
2933	9
4087	9
4088	19
4089	9,7
2934	9
2935	9,7
4090	19
2936	9,25
4091	25
4512	9
2937	19
2938	9,16
4092	9,7
2939	9
2940	9
2941	25
2942	19
2943	19
2944	9
4093	18
2945	9
2946	9
4513	9
2947	33
4514	19
2948	9,33
2949	16,17
2950	9
2951	19
4515	25
4094	9
2952	19
4095	5
4096	19
2953	9
2954	9,7
4516	9
2955	9
2956	25
2957	16,17
2958	25
4517	9
2959	9
2960	19
2961	9
4518	9
4097	9
2962	5
2963	5
4098	12,18,19
4099	9,7
4100	9
2964	25,10
2965	9,17
2966	9
2967	25
2968	9,33
2969	9,19
2970	9
2971	9
2972	25
4101	9
4745	9,17
2973	25
2974	9
2975	9
2976	9
2977	25
4102	9
2978	12
2979	9
2980	25
2981	25
4103	9,33
2982	25
2983	5
4774	25,10
2984	19
4104	9
2985	16
2986	25
4105	19
2987	19
4106	7
4107	4
4108	19
2988	25
4109	9
4110	19
4519	19
4111	35
2989	9
2990	25
4700	5
4520	9,16
4112	19
2991	9,16
2992	25
4113	33
2993	16
2994	9
4114	25
2995	25
2996	9
4115	11
4701	29
2997	29
2998	9
2999	19
3000	9
3001	9,19
3002	27
4702	15
4116	9
4117	9
4118	13,39
3003	9
3004	9
3005	9
4521	19
4119	12,18
3006	10
3007	16
4120	16,17
4121	25
3008	12,18
3009	16
3010	9
4122	9
3011	12,18
3012	9
4522	19
3013	9
3014	9,7
4123	25
4124	9
3015	9
4125	25
4126	25
3016	25
3017	12,18
4127	12
3018	25
4523	9
3019	5
3020	18,19
4647	19
4128	9,7
4648	9,19,7
3021	9,7
3022	25
3023	12,18
4129	19
4130	9
4524	25
3024	25
3025	9
4131	9,7
4525	9
4526	9
3026	9
4132	33
3027	9
4746	16,17
3028	10
4772	16
4649	9
3029	9
3030	9,7
4650	9,7
3031	25
3032	9
4133	9
3033	9
3034	5
3035	33
3036	9
3037	9,19,7
4527	16,17
4528	9
3038	9,7
4703	5
4765	16,17
3039	25
3040	12
4747	18
3041	18
4773	19,17
4704	10
3042	9
3043	9
3044	19
3045	9
3046	9
4134	25
4529	18
3047	9,16
3048	25
4135	9
4136	19
4530	19
3049	9
3050	25
4768	9
3051	19
4137	25
3052	12
3053	9
4138	5
4139	9
3054	9,17
3055	19
3056	33
3057	25
3058	10
4140	19
3059	33
4141	3
4531	9
4142	9,7
3060	19
3061	23
3062	20
4143	9
4144	9
4145	25
3063	18
3064	19
3065	9
4146	9,17
3066	25
4147	9
4148	9,17,7
3067	25
3068	9
3069	25
3070	9
3071	25
4149	9
4532	19
3072	19
4533	18
3073	9
4150	9
4151	9
4748	16
3074	25
3075	9
3076	18
3077	9
3078	9,25
4152	25
3079	16
3080	25
3081	19
3082	9
4153	9,7
3083	25
4154	25
4534	9
4155	9
4156	9
4157	25
3084	9
4705	16,17
3085	25
4158	9,12
3086	9,33
4159	33
4160	9,7
4161	9
4162	9
3087	9
3088	12,18
3089	25
4651	9
4163	9
4535	12
4164	25,10
3090	25
3091	9
4165	9
4706	9
4652	25
4166	9,7
4653	9,7
4167	25
3092	9
3093	9,25
3094	9
3095	9
4168	25
4763	18
3096	9,19,7
4654	9
4169	7
4170	9,5,7
4171	12,19
4536	23
3097	25
4172	9
3098	9
4173	9
4174	19
3099	33
4175	5
3100	25
4176	9
4776	9,19
3101	25
3102	16
3103	25
3104	9,19
3105	19
4177	9
4732	12,18
3106	25
3107	33
3108	9
3109	9
4537	18
4538	19
3110	9
4178	9
3111	25
3112	5
4655	12,18
4179	9
4180	5
4539	9,33,19
4181	12
4540	12,18
3113	25
3114	25
4182	16,17
4183	33,19
3115	9
3116	9
3117	16
4656	25
3118	9,17
4541	27
3119	16
3120	19
4184	9
4185	25
4186	9
3121	33,19
3122	18
4542	9
3123	9,5,19
3124	25
3125	9
3126	9
3127	10
3128	9
3129	9
3130	9
4187	9
4707	9
4188	25
4189	9
4733	10,7
3131	9
3132	25
3133	12,18
3134	25
4190	19
3135	9
4191	33
3136	9
4543	5
3137	9
3138	25
4192	9,7
3139	9
4657	9
3140	33
4193	9,7
3141	10
4194	9
4195	9
3142	9
3143	25
3144	19
3145	9
4544	16,17
4545	25
4546	10
4196	7
4197	19
4547	18
4198	9
4658	25
4548	9
3146	9
3147	25
3148	25
3149	9
3150	9
4199	33
3151	9
3152	33
3153	16
4549	9,17
3154	25,10
4749	16
3155	16
3156	9
3157	9,16
3158	9
3159	9
3160	9
4200	16,17
3161	25
4201	9
4202	9
4203	9,7
3162	5
4708	9
3163	33
3164	9,25
4659	9
3165	33
4204	9
4550	25
4750	27
4205	19
4551	9
3166	9
3167	18
3168	19
4660	19
4552	9,7
4206	9,25,7
4553	9,3
3169	9
4709	16,17
3170	19
4207	9
3171	9
3172	33
3173	16,17
3174	9
4554	19
4208	3,7
3175	9
3176	9
4209	19
3177	9
4661	25
3178	9
3179	9
3180	19
4210	19
4211	25
3181	18
3182	33
3183	9
3184	19
3185	19
3186	19
3187	7
3188	12,18,19
3189	9
3190	16
3191	25
4555	33
4556	9
4557	19
3192	18,19
4212	9,19
3193	12
3194	33
3195	16
3196	16
4213	25
4214	19
4215	19
3197	25,10
4662	25
3198	16
3199	9
3200	25
3201	25
4710	16,17
4216	19
3202	9
3203	19
3204	25
3205	25,10
3206	12,19
4217	25
3207	9
4218	25
3208	25
3209	33
4219	9
3210	9,16
3211	19
3212	18
3213	9
3214	25,7
3215	9
3216	25
3217	9
3218	9,25
4663	33,19
3219	9,16
3220	9
3221	9
3222	10
4220	9
3223	9
4221	5
3224	33
3225	25
3226	9,19
3227	19
3228	9,19
4711	9
3229	9,19
4222	9
4223	9,7
4224	9,7
4734	5
4225	19
4558	9
3230	9
3231	9
4226	9
4227	9
3232	9
4735	9,16
4228	5
3233	9
4712	9
4229	9,7
4559	7
4230	9,16
3234	9,25
4664	9
3235	19
4560	25
4231	17,7
4665	25
3236	9
3237	25
4232	9
4561	19
4233	9
4234	9,25
3238	5
3239	18
4766	18
3240	25
4562	9
3241	25
4563	16
3242	16,17
4235	19
4564	19
4565	9
4666	9
4566	9
4236	16,17
4237	9
3243	9
4238	19
3244	25
4239	25
4240	9
4241	9
3245	9
4667	25
4668	33
3246	9
4567	19
4242	9
3247	9
3248	9
4751	19
3249	9
3250	25
3251	9
3252	9
3253	25
3254	18
4568	19
3255	9
3256	19
3257	25
3258	9,7
4243	9,7
3259	9
4244	19
3260	19
4767	5,19
3261	9
4245	9
4713	19
3262	9
4246	19
4569	16,17
4247	19
3263	25
3264	9
3265	9
4570	16
3266	10
3267	25
3268	19
3269	9
3270	12,19
4571	5
3271	10
4572	25
3272	9
4248	25
4769	9
4669	19
4249	12,19
3273	9
3274	3
3275	9
3276	9
4250	9
3277	25
3278	19
4670	19
4251	25
4252	9,16
3279	19
3280	33
4573	25
3281	9,19,7
3282	9
4253	19
3283	25
4254	7
3284	25,7
4255	9
4256	19
3285	9
4257	25
4258	9,7
3286	25,10
3287	25,10,7
4259	9
3288	9
4260	9,7
4261	9
4262	9,7
3289	9,19,17
3290	7
4263	19
3291	10
3292	16,7
3293	12,18
4264	9
3294	25
4265	9
4266	9
4267	9
3295	9,7
4574	25
3296	25
3297	9,33
3298	9
4268	18
3299	12,18
3300	12
3301	25,10
3302	10
3303	19
4269	9
4270	9,7
4575	25
3304	9
3305	9
3306	9,7
3307	9,12
4271	9,12
4736	18
3308	9
3309	9
3310	25
3311	9,16
3312	12
4272	9
3313	25
4576	9
3314	23
3315	33
3316	19
4273	25
3317	9,7
4274	10
4275	9,7
3318	9
4276	18
3319	9
4277	9,7
4714	9
4278	9
4577	25
3320	25
4578	19
3321	9,7
3322	9,7
4279	7
4280	19
4281	9,5
3323	9
4282	25
3324	10
4283	25,10
4284	9,7
3325	10
3326	9
4285	9
4579	9,7
4286	9,7
4287	25
3327	9
3328	25
3329	9
3330	9,19
3331	9,19
4580	19
4288	25
4289	9,7
4581	9
3332	25
3333	9
3334	9,7
4582	9
3335	9
3336	25
3337	9
4290	25,19
3338	9
3339	9
3340	18
3341	19
4291	9
4292	9,7,32
4583	9
3342	7
3343	9,7
4293	19
3344	18
3345	25
4294	19
3346	9,19,7
3347	9
4295	5
3348	25
3349	19
4584	25
4585	9
3350	19
3351	19
4775	19
4296	9
4586	9,7
4297	18
4298	9,25
4299	9,16
3352	25
4300	19
4301	25,7
4302	5
4770	25
3353	5
3354	9
4303	7
3355	9
3356	9
4304	19
3357	25
3358	25
4305	16
4752	25
3359	10
4587	9,19
4306	25
4715	19
4716	33
3360	25
3361	25
4588	9
4307	9
4308	9,7
3362	12,18
4309	9
4671	25
3363	10
3364	19
4310	19
3365	9,19
3366	33
4311	19
3367	18,19
3368	33
3369	9
4312	7
3370	25
3371	19
4717	28
3372	25
3373	9,19
3374	9
3375	16
3376	25
3377	9,33
3378	9,19
4313	9
3379	9
3380	25
4589	9
3381	16,17
3382	9
3383	9
3384	19
3385	19
3386	9
4314	19
4590	9
4315	10
4316	9,16,17
3387	5
3388	19
3389	9
4718	25
4719	5
4317	25
3390	25
4318	25,7
3391	16,17
3392	9
3393	25
3394	9
3395	25,10
3396	19,4
4672	25
3397	9
4319	19
4320	25,7
3398	9
3399	9
4591	12,18
4321	5
4322	18,19
4323	25
3400	9,33
3401	9
4592	9
4324	9
3402	9
3403	12,18
3404	9
3405	25
3406	19
4593	17
4325	19
3407	9
3408	9
3409	9
3410	16
4326	10
3411	33
4327	9
3412	25
4328	9
3413	25,10
3414	9
3415	9
4329	9,19
3416	19
3417	9
3418	9
3419	9,16
4594	9
4330	10
3420	9,33
4331	9
3421	9
3422	19
3423	10
3424	9
3425	12
3426	33
3427	25
3428	9
4332	19
4595	12,18,19
4596	25
4753	18
4673	33
3429	9
3430	19
4674	19
4720	9
4333	9
4737	9,16,17
4334	9
4754	18
3431	9
4335	9
3432	18
3433	5
3434	16
4597	25
3435	9
3436	5
4598	25
3437	16
4336	9,7
4337	25,10
4338	9,16
3438	9
4339	25
3439	9
3440	9,7
3441	16,17
4340	10
3442	9
3443	12,18
3444	9
3445	33
3446	18
3447	33
3448	9
4341	25
3449	33
3450	9
3451	16,17
3452	9
3453	16
3454	12,18
3455	25,10
3456	9
4342	12,18,19
4343	16
3457	25
3458	9
3459	16,17
3460	12,18
3461	9
4675	18
3462	9,17
3463	12,18,19
3464	16
4344	9
3465	12
3466	19
3467	12
4345	33
4721	9,16
4346	9
3468	9
3469	19
4755	16
4347	9
4756	10
3470	9
3471	25
3472	9
3473	25
3474	18
4738	18
4348	9
4349	9,7
4350	9
4351	9,7
3475	9,7
4352	33
4353	25
3476	25
3477	9
3478	25
4354	9,7
4355	9
4599	9
4676	25
4356	19
4357	9
4358	9,7
4359	10,7
4600	9
4722	9,7
3479	9
3480	19
4601	9
4360	25
4602	9
4361	9,19,17
3481	12
3482	25
3483	25
3484	25
4603	9
4362	19
3485	9
3486	9,17
4677	9
3487	9
4604	18
4363	5
3488	33
4723	5
4364	9,5
4365	9
3489	18,19
3490	9
4366	9
3491	18,19
3492	12,18
3493	5
4367	16,17
3494	9,19
4368	25
3495	19
4369	9
4370	9
3496	19
3497	25
3498	9
3499	9,19
4605	5
4371	25
3500	19
4372	19
4373	9,7
3501	9
3502	19
4374	18
3503	16,17
4375	19
3504	9
3505	9,7
3506	9
4376	12,18
3507	12,18
4377	19
4378	9,7
4379	9
4380	12,18
4381	9
3508	25
4382	9
4606	9
4383	12
4384	25
3509	5
3510	12
4385	5
3511	16
4607	10
4608	9
3512	9
3513	19
3514	9
3515	9,17
4609	10
3516	19
3517	9,16
4386	12,18
3518	9
4757	16
4387	25
3519	9
3520	25,10
3521	9
3522	9
4388	9
3523	19
4389	9,7
3524	9
3525	9
3526	9,25
4678	7
3527	19
4390	19
4391	25
3528	25
3529	9
4392	9
3530	9
3531	9
4393	9
4610	5
4394	5
3532	20
3533	7
3534	19
4395	14
4724	25
3535	9
4611	9,5,17
4739	18
3536	9
3537	9,16
3538	9
4396	19
4740	18,19
4397	16,17
3539	9
3540	9,3
4758	16,17
4725	12,18
3541	25,10
4679	9
3542	9
3543	10
4398	9
3544	10
4612	25
4399	18,19
4400	9
4680	19
4401	25
3545	19
3546	9
3547	9
3548	9
3549	9
4759	5
4402	9
4613	19
3550	19
3551	10
4764	12,18
3552	19
4403	5
4681	9
4404	12,18
3553	9
3554	9
4405	9,7
3555	9,7
4406	9,7
4614	9
3556	10
3557	16,17
4682	33
4407	25
3558	25
3559	19
3560	9
3561	25
3562	25
3563	19
3564	25
3565	25
4760	12,18
4615	9,16
3566	25
4761	9
3567	9,17
4408	10
3568	9
4616	25
4409	9,19
4410	9
3569	9,17
3570	9
3571	9
4411	19
3572	19
3573	3
4412	9
3574	5
4413	25,10,7
3575	9
4414	25
3576	12,18
3577	25
4617	9
3578	25
3579	25
3580	9,19
4415	9
4416	7
4417	9,16,20
4618	9,17,7
